a_re,a_im,r_norm,cx_px,cy_px,r_px
-0.02887007524763996,-0.4700969002004743,0.04778184348225724,964.8740858928334,61.600385587023005,97.85721545166282
0.09877662136130139,-0.4962345391674425,0.004707458901270672,1226.2945205479452,7.756849315068493,9.640875829802336
0.139946118108779,-0.4815682799417577,0.020873192809343653,1310.6096498867794,37.969343319979096,42.7482988735358
0.22926341953562268,-0.48141245381104186,0.018039417076383554,1493.5314832089553,38.29034514925373,36.94472617243352
0.29932884653662417,-0.49750479252983737,0.0034517945408342825,1637.0254777070063,5.140127388535032,7.069275219628611
0.4524407689811162,-0.44671132343770314,0.04218222575658022,1950.598694873326,109.77467371833148,86.38919834947629
0.49457078455438064,-0.48137975537500366,0.01120712227725997,2036.8809667673715,38.357703927492445,22.95218642382842
-0.23532335069444443,-0.49015749730312835,0.004132247926375168,542.0577777777778,20.275555555555556,8.462843753216344
-0.1267136494824841,-0.4950683321996166,0.0034517945408342825,764.4904458598726,10.159235668789808,7.069275219628611
0.19068545386904767,-0.4971644321158884,0.0021865800737702074,1414.5238095238096,5.841269841269841,4.478115991081385
0.2873707371628631,-0.4900092656004512,0.004276649246487089,1612.5352697095436,20.58091286307054,8.758577656805558
-0.14838915532178215,-0.4945784869749111,0.0027685718463803435,720.0990099009902,11.168316831683168,5.670035141386943
-0.18250983488475175,-0.49048750258211116,0.003271181697748788,650.2198581560284,19.595744680851062,6.699380116989518
0.20718661221590906,-0.4943623124448367,0.002584261439649037,1448.3181818181818,11.613636363636363,5.292567428401227
-0.2644124348958333,-0.4931148867313916,0.0021338836535001546,482.48333333333335,14.183333333333334,4.370193722368317
-0.22415771484375002,-0.492754854368932,0.002463996603535313,564.925,14.925,5.046265044040321
0.07508200966850831,-0.49185485168696025,0.003706247338050096,1177.767955801105,16.77900552486188,7.590394548326596
0.3100732421875,-0.4905728155339806,0.0027548319509167786,1659.03,19.42,5.641895835477563
-0.29471342744883045,-0.488130926020553,0.003602410224144972,420.4269005847953,24.450292397660817,7.377736139048903
0.08514244518979053,-0.48551822294515323,0.0038072535033252795,1198.371727748691,29.832460732984295,7.797255174810172
0.09471679687500001,-0.4865825242718447,0.0027548319509167786,1217.98,27.64,5.641895835477563
0.178373954665493,-0.48676329823601805,0.0032827611381982336,1389.3098591549297,27.267605633802816,6.723094811029982
0.1086419600474684,-0.45194666338945555,0.012242740983390562,1246.4987341772153,98.98987341772153,25.07313353398387
-0.21407303155637253,-0.4832476679992385,0.0027822438892641643,585.5784313725491,34.509803921568626,5.698035485213008
-0.2603182307260479,-0.48266089180861577,0.0035600274521290633,490.8682634730539,35.7185628742515,7.2909362219603215
-0.17236328125,-0.48561893203883494,0.002203865560733423,671.0,29.625,4.51351666838205
0.28467597336065575,-0.4819062019205263,0.003726667588122029,1607.016393442623,37.27322404371585,7.632215220473915
-0.12726259903169013,-0.481854232189252,0.004020544868011902,763.3661971830986,37.38028169014085,8.234075889688375
0.3241218118106618,-0.4826741861793261,0.0032126585168357133,1687.8014705882354,35.69117647058823,6.579524642479541
-0.14210012335526317,-0.4809708737864078,0.0037972737915252697,732.978947368421,39.2,7.776816725043752
-0.11215849550898205,-0.4827946049648276,0.0035600274521290633,794.2994011976048,35.44311377245509,7.2909362219603215
0.38436734951036866,-0.4798129837591159,0.004058120870404001,1811.184331797235,41.585253456221196,8.311031542587394
-0.21968332926432294,-0.4772906553398058,0.003817207124241562,574.0885416666666,46.78125,7.817640190446719
0.045831495715725756,-0.48143203883495145,0.003067651032379989,1117.8629032258063,38.25,6.282549314314218
0.07674370247148288,-0.47849126951899296,0.004467586661117254,1181.171102661597,44.30798479087453,9.149617481968136
0.04288663398508141,-0.4703628926069629,0.006478249601565955,1111.8318264014467,61.05244122965642,13.267455184007076
-0.18841408880471383,-0.4744810565198915,0.004747591416817803,638.1279461279461,52.56902356902357,9.72306722164286
0.06501353870738635,-0.4775595763459841,0.002584261439649037,1157.1477272727273,46.22727272727273,5.292567428401227
0.09267078746448865,-0.4770741394527802,0.0036546975766694875,1213.7897727272727,47.22727272727273,7.48482063701911
0.27756679205246915,-0.47773582644132806,0.002479348755825101,1592.4567901234568,45.864197530864196,5.077706251929807
-0.1638515506986405,-0.4750931276215059,0.005011977448821108,688.4320241691843,51.30815709969789,10.264529815185629
0.3396108774038461,-0.4765272591486184,0.002221016524153921,1719.5230769230768,48.353846153846156,4.54864184146723
-0.2006116365131579,-0.47441747572815535,0.0037972737915252697,613.1473684210526,52.7,7.776816725043752
0.48696390787760413,-0.47576860841423946,0.0026991730427448086,2021.3020833333333,49.916666666666664,5.527906391541368
0.2714740953947369,-0.46760858456821663,0.0037972737915252697,1579.9789473684211,66.72631578947369,7.776816725043752
0.03849417264344257,-0.47572815533980584,0.0021515925351825067,1102.8360655737704,50.0,4.406461512053774
-0.13856233016304348,-0.4610510764035458,0.006605854955817884,740.224347826087,80.23478260869565,13.528790949515026
0.28545587713068177,-0.4715467784642542,0.002584261439649037,1608.6136363636363,58.61363636363637,5.292567428401227
-0.12581036181213556,-0.45415204223159444,0.010204040344260968,766.3403790087464,94.44679300291546,20.897874625046462
-0.25402316241197187,-0.4695200328182688,0.0023212626618356403,503.76056338028167,62.7887323943662,4.753945931439391
-0.1442977241847826,-0.470873786407767,0.002642341982327153,728.4782608695652,60.0,5.4115163798060095
0.058012309827302655,-0.46953244762391416,0.003396384930811547,1142.8092105263158,62.76315789473684,6.955796338302048
0.07697046582943923,-0.4692360039923782,0.0028496203279099095,1181.6355140186915,63.373831775700936,5.836022431559495
0.06853205983231703,-0.4695299550082879,0.0024946064306397907,1164.3536585365853,62.76829268292683,5.108953969950291
-0.2026870570231959,-0.46639475527975177,0.00271319481524239,608.8969072164948,69.22680412371135,5.556622981616415
-0.16095589900362317,-0.46671943154636275,0.003236194791317866,694.3623188405797,68.55797101449275,6.627726932618989
0.3314295296717171,-0.4666666666666667,0.0027410231825021154,1702.7676767676767,68.66666666666667,5.613615477764332
0.07563821132745263,-0.4597429941680731,0.006640230842521306,1178.907056798623,82.92943201376936,13.599192765483634
0.21135432545731703,-0.4658418186123609,0.0024946064306397907,1456.8536585365853,70.36585365853658,5.108953969950291
-0.22271592881944446,-0.46366774541531824,0.003695994905302969,567.8777777777777,74.84444444444445,7.569397566060481
-0.186431884765625,-0.46481341019417477,0.003116736565636193,642.1875,72.484375,6.383076486422923
-0.14447021484375,-0.46403974514563107,0.002203865560733423,728.125,74.078125,4.51351666838205
0.2923255333533654,-0.4638629574309186,0.002809388374878707,1622.6826923076924,74.4423076923077,5.753627391751592
-0.17178199404761907,-0.4627215287409462,0.0021865800737702074,672.1904761904761,76.7936507936508,4.478115991081385
0.15713778409090906,-0.46345248602530154,0.0031650609445452024,1345.8181818181818,75.28787878787878,6.4820448144285745
0.281658047241784,-0.4584666575504809,0.004020544868011902,1600.8356807511736,85.55868544600939,8.234075889688375
0.2586656507554945,-0.46276538994985594,0.0026279421912954386,1553.7472527472528,76.7032967032967,5.382025607773058
0.1931358080231742,-0.4576429038944038,0.005197806529387115,1419.5421348314608,87.25561797752809,10.645107772184812
-0.24709356398809523,-0.4565302820157189,0.00309229119554059,517.952380952381,89.54761904761905,6.333012368467128
0.30666676425321204,-0.4582160454044614,0.005953242200119896,1652.0535331905783,86.07494646680942,12.192240025845548
-0.1056270815617914,-0.4475243819210532,0.005785147096925235,807.6757369614512,108.09977324263039,11.847981254502882
0.05470842633928574,-0.4569382801664355,0.0032595611221311258,1136.0428571428572,88.70714285714286,6.6755811781245455
0.16204889979931192,-0.45164224637035716,0.0057522579896222385,1355.8761467889908,99.61697247706422,11.780624362746345
0.21897350902288737,-0.4569738821277178,0.0032827611381982336,1472.4577464788733,88.63380281690141,6.723094811029982
0.2029840997139295,-0.38545417469956966,0.047938033874431886,1439.7114362141276,235.96440011888643,98.1770933748365
